source,session_id,step,x,y
dmtg,dmtg_s02,51,684.0,297.0
dmtg,dmtg_s02,52,683.0,306.0
dmtg,dmtg_s02,53,683.0,312.0
dmtg,dmtg_s02,54,683.0,319.0
dmtg,dmtg_s02,55,681.0,323.0
dmtg,dmtg_s02,56,681.0,327.0
dmtg,dmtg_s02,57,679.0,330.0
dmtg,dmtg_s02,58,677.0,334.0
dmtg,dmtg_s02,59,673.0,339.0
dmtg,dmtg_s02,60,663.0,345.0
dmtg,dmtg_s02,61,653.0,352.0
dmtg,dmtg_s02,62,644.0,359.0
dmtg,dmtg_s02,63,635.0,366.0
dmtg,dmtg_s02,64,628.0,374.0
dmtg,dmtg_s02,65,625.0,379.0
dmtg,dmtg_s02,66,622.0,383.0
dmtg,dmtg_s02,67,620.0,387.0
dmtg,dmtg_s02,68,620.0,390.0
dmtg,dmtg_s02,69,618.0,393.0
dmtg,dmtg_s02,70,617.0,395.0
dmtg,dmtg_s02,71,616.0,398.0
dmtg,dmtg_s02,72,615.0,403.0
dmtg,dmtg_s02,73,614.0,407.0
dmtg,dmtg_s02,74,615.0,412.0
dmtg,dmtg_s02,75,614.0,418.0
dmtg,dmtg_s02,76,612.0,423.0
dmtg,dmtg_s02,77,610.0,428.0
dmtg,dmtg_s02,78,608.0,432.0
dmtg,dmtg_s02,79,605.0,438.0
dmtg,dmtg_s02,80,601.0,445.0
dmtg,dmtg_s02,81,600.0,449.0
dmtg,dmtg_s02,82,596.0,453.0
dmtg,dmtg_s02,83,593.0,456.0
dmtg,dmtg_s02,84,592.0,458.0
dmtg,dmtg_s02,85,590.0,460.0
dmtg,dmtg_s02,86,588.0,462.0
dmtg,dmtg_s02,87,588.0,464.0
dmtg,dmtg_s02,88,586.0,466.0
dmtg,dmtg_s02,89,586.0,468.0
dmtg,dmtg_s02,90,586.0,469.0
dmtg,dmtg_s02,91,587.0,471.0
dmtg,dmtg_s02,92,587.0,474.0
dmtg,dmtg_s02,93,589.0,476.0
dmtg,dmtg_s02,94,589.0,477.0
dmtg,dmtg_s02,95,590.0,481.0
dmtg,dmtg_s02,96,591.0,483.0
dmtg,dmtg_s02,97,592.0,485.0
dmtg,dmtg_s02,98,593.0,489.0
dmtg,dmtg_s02,99,596.0,491.0
dmtg,dmtg_s02,100,599.0,493.0
dmtg,dmtg_s02,101,600.0,495.0
dmtg,dmtg_s02,102,601.0,497.0
dmtg,dmtg_s02,103,602.0,497.0
dmtg,dmtg_s02,104,603.0,497.0
dmtg,dmtg_s02,105,602.0,498.0
dmtg,dmtg_s02,106,602.0,500.0
dmtg,dmtg_s02,107,599.0,502.0
dmtg,dmtg_s02,108,594.0,506.0
dmtg,dmtg_s02,109,585.0,512.0
dmtg,dmtg_s02,110,576.0,522.0
dmtg,dmtg_s02,111,528.0,503.0
dmtg,dmtg_s02,112,527.0,505.0
dmtg,dmtg_s02,113,527.0,506.0
dmtg,dmtg_s02,114,527.0,507.0
dmtg,dmtg_s02,115,528.0,507.0
dmtg,dmtg_s02,116,528.0,508.0
dmtg,dmtg_s02,117,528.0,508.0
dmtg,dmtg_s02,118,529.0,509.0
dmtg,dmtg_s02,119,531.0,509.0
dmtg,dmtg_s02,120,531.0,510.0
dmtg,dmtg_s02,121,531.0,511.0
dmtg,dmtg_s02,122,532.0,513.0
dmtg,dmtg_s02,123,531.0,515.0
dmtg,dmtg_s02,124,533.0,518.0
dmtg,dmtg_s02,125,534.0,521.0
dmtg,dmtg_s02,126,534.0,525.0
dmtg,dmtg_s02,127,535.0,529.0
dmtg,dmtg_s03,0,1802.0,216.0
dmtg,dmtg_s03,1,1798.0,219.0
dmtg,dmtg_s03,2,1794.0,222.0
dmtg,dmtg_s03,3,1792.0,226.0
dmtg,dmtg_s03,4,1789.0,229.0
dmtg,dmtg_s03,5,1786.0,232.0
dmtg,dmtg_s03,6,1784.0,235.0
dmtg,dmtg_s03,7,1781.0,237.0
dmtg,dmtg_s03,8,1780.0,240.0
dmtg,dmtg_s03,9,1780.0,241.0
dmtg,dmtg_s03,10,1778.0,243.0
dmtg,dmtg_s03,11,1777.0,246.0
dmtg,dmtg_s03,12,1776.0,248.0
dmtg,dmtg_s03,13,1775.0,250.0
dmtg,dmtg_s03,14,1774.0,250.0
dmtg,dmtg_s03,15,1774.0,251.0
dmtg,dmtg_s03,16,1774.0,251.0
dmtg,dmtg_s03,17,1775.0,251.0
dmtg,dmtg_s03,18,1776.0,251.0
dmtg,dmtg_s03,19,1776.0,250.0
dmtg,dmtg_s03,20,1777.0,250.0
dmtg,dmtg_s03,21,1778.0,250.0
dmtg,dmtg_s03,22,1778.0,251.0
dmtg,dmtg_s03,23,1778.0,251.0
dmtg,dmtg_s03,24,1779.0,250.0
dmtg,dmtg_s03,25,1780.0,249.0
dmtg,dmtg_s03,26,1780.0,250.0
dmtg,dmtg_s03,27,1781.0,249.0
dmtg,dmtg_s03,28,1782.0,250.0
dmtg,dmtg_s03,29,1782.0,249.0
dmtg,dmtg_s03,30,1783.0,250.0
dmtg,dmtg_s03,31,1784.0,250.0
dmtg,dmtg_s03,32,1785.0,250.0
dmtg,dmtg_s03,33,1785.0,251.0
dmtg,dmtg_s03,34,1787.0,249.0
dmtg,dmtg_s03,35,1788.0,250.0
dmtg,dmtg_s03,36,1789.0,251.0
dmtg,dmtg_s03,37,1790.0,252.0
dmtg,dmtg_s03,38,1789.0,254.0
dmtg,dmtg_s03,39,1790.0,256.0
dmtg,dmtg_s03,40,1791.0,262.0
dmtg,dmtg_s03,41,1792.0,271.0
dmtg,dmtg_s03,42,1793.0,281.0
dmtg,dmtg_s03,43,1796.0,294.0
dmtg,dmtg_s03,44,1798.0,305.0
dmtg,dmtg_s03,45,1800.0,316.0
dmtg,dmtg_s03,46,1802.0,327.0
dmtg,dmtg_s03,47,1804.0,334.0
dmtg,dmtg_s03,48,1805.0,337.0
dmtg,dmtg_s03,49,1806.0,338.0
dmtg,dmtg_s03,50,1806.0,341.0
dmtg,dmtg_s03,51,1806.0,344.0
dmtg,dmtg_s03,52,1806.0,346.0
dmtg,dmtg_s03,53,1805.0,351.0
dmtg,dmtg_s03,54,1804.0,354.0
dmtg,dmtg_s03,55,1802.0,360.0
dmtg,dmtg_s03,56,1800.0,365.0
dmtg,dmtg_s03,57,1797.0,372.0
dmtg,dmtg_s03,58,1795.0,378.0
dmtg,dmtg_s03,59,1793.0,386.0
dmtg,dmtg_s03,60,1789.0,392.0
dmtg,dmtg_s03,61,1788.0,397.0
dmtg,dmtg_s03,62,1785.0,402.0
dmtg,dmtg_s03,63,1781.0,411.0
dmtg,dmtg_s03,64,1778.0,417.0
dmtg,dmtg_s03,65,1774.0,428.0
dmtg,dmtg_s03,66,1772.0,436.0
dmtg,dmtg_s03,67,1770.0,444.0
dmtg,dmtg_s03,68,1766.0,453.0
dmtg,dmtg_s03,69,1763.0,467.0
dmtg,dmtg_s03,70,1759.0,481.0
dmtg,dmtg_s03,71,1756.0,499.0
dmtg,dmtg_s03,72,1754.0,512.0
dmtg,dmtg_s03,73,1751.0,526.0
dmtg,dmtg_s03,74,1748.0,539.0
dmtg,dmtg_s03,75,1745.0,550.0
dmtg,dmtg_s03,76,1742.0,562.0
dmtg,dmtg_s03,77,1738.0,573.0
dmtg,dmtg_s03,78,1734.0,579.0
dmtg,dmtg_s03,79,1731.0,587.0
dmtg,dmtg_s03,80,1728.0,592.0
dmtg,dmtg_s03,81,1715.0,611.0
dmtg,dmtg_s03,82,1714.0,615.0
dmtg,dmtg_s03,83,1714.0,616.0
dmtg,dmtg_s03,84,1713.0,619.0
dmtg,dmtg_s03,85,1712.0,622.0
dmtg,dmtg_s03,86,1710.0,624.0
dmtg,dmtg_s03,87,1705.0,628.0
dmtg,dmtg_s03,88,1699.0,630.0
dmtg,dmtg_s03,89,1694.0,632.0
dmtg,dmtg_s03,90,1686.0,632.0
dmtg,dmtg_s03,91,1679.0,632.0
dmtg,dmtg_s03,92,1670.0,632.0
dmtg,dmtg_s03,93,1664.0,631.0
dmtg,dmtg_s03,94,1660.0,632.0
dmtg,dmtg_s03,95,1657.0,633.0
dmtg,dmtg_s03,96,1655.0,633.0
dmtg,dmtg_s03,97,1654.0,633.0
dmtg,dmtg_s03,98,1653.0,633.0
dmtg,dmtg_s03,99,1653.0,632.0
dmtg,dmtg_s03,100,1653.0,631.0
dmtg,dmtg_s03,101,1653.0,631.0
dmtg,dmtg_s03,102,1652.0,629.0
dmtg,dmtg_s03,103,1653.0,628.0
dmtg,dmtg_s03,104,1653.0,628.0
dmtg,dmtg_s03,105,1653.0,628.0
dmtg,dmtg_s03,106,1654.0,628.0
dmtg,dmtg_s03,107,1655.0,628.0
dmtg,dmtg_s03,108,1657.0,626.0
dmtg,dmtg_s03,109,1659.0,627.0
dmtg,dmtg_s03,110,1662.0,627.0
dmtg,dmtg_s03,111,1664.0,627.0
dmtg,dmtg_s03,112,1666.0,627.0
dmtg,dmtg_s03,113,1666.0,627.0
dmtg,dmtg_s03,114,1666.0,629.0
dmtg,dmtg_s03,115,1666.0,630.0
dmtg,dmtg_s03,116,1665.0,631.0
dmtg,dmtg_s03,117,1665.0,633.0
dmtg,dmtg_s03,118,1664.0,633.0
dmtg,dmtg_s03,119,1665.0,635.0
dmtg,dmtg_s03,120,1664.0,637.0
dmtg,dmtg_s03,121,1665.0,639.0
dmtg,dmtg_s03,122,1665.0,643.0
dmtg,dmtg_s03,123,1665.0,648.0
dmtg,dmtg_s03,124,1666.0,660.0
dmtg,dmtg_s03,125,1669.0,675.0
dmtg,dmtg_s03,126,1674.0,693.0
dmtg,dmtg_s03,127,1675.0,699.0
dmtg,dmtg_s04,0,1185.0,887.0
dmtg,dmtg_s04,1,1166.0,883.0
dmtg,dmtg_s04,2,1144.0,877.0
dmtg,dmtg_s04,3,1118.0,870.0
dmtg,dmtg_s04,4,1083.0,864.0
dmtg,dmtg_s04,5,1042.0,855.0
dmtg,dmtg_s04,6,993.0,845.0
dmtg,dmtg_s04,7,953.0,843.0
dmtg,dmtg_s04,8,906.0,843.0
dmtg,dmtg_s04,9,863.0,841.0
dmtg,dmtg_s04,10,824.0,840.0
dmtg,dmtg_s04,11,801.0,845.0
dmtg,dmtg_s04,12,789.0,843.0
dmtg,dmtg_s04,13,779.0,845.0
dmtg,dmtg_s04,14,767.0,843.0
dmtg,dmtg_s04,15,755.0,843.0
dmtg,dmtg_s04,16,740.0,843.0
dmtg,dmtg_s04,17,725.0,842.0
dmtg,dmtg_s04,18,710.0,844.0
dmtg,dmtg_s04,19,695.0,844.0
dmtg,dmtg_s04,20,681.0,846.0
dmtg,dmtg_s04,21,665.0,846.0
dmtg,dmtg_s04,22,651.0,845.0
dmtg,dmtg_s04,23,637.0,846.0
dmtg,dmtg_s04,24,622.0,846.0
dmtg,dmtg_s04,25,605.0,847.0
dmtg,dmtg_s04,26,580.0,848.0
dmtg,dmtg_s04,27,559.0,849.0
dmtg,dmtg_s04,28,534.0,849.0
dmtg,dmtg_s04,29,513.0,848.0
dmtg,dmtg_s04,30,493.0,847.0
dmtg,dmtg_s04,31,477.0,845.0
dmtg,dmtg_s04,32,463.0,844.0
dmtg,dmtg_s04,33,446.0,840.0
dmtg,dmtg_s04,34,437.0,839.0
dmtg,dmtg_s04,35,428.0,838.0
dmtg,dmtg_s04,36,419.0,835.0
dmtg,dmtg_s04,37,413.0,831.0
dmtg,dmtg_s04,38,409.0,829.0
dmtg,dmtg_s04,39,408.0,824.0
dmtg,dmtg_s04,40,413.0,822.0
dmtg,dmtg_s04,41,426.0,819.0
dmtg,dmtg_s04,42,452.0,814.0
dmtg,dmtg_s04,43,501.0,807.0
dmtg,dmtg_s04,44,531.0,802.0
dmtg,dmtg_s04,45,554.0,801.0
dmtg,dmtg_s04,46,564.0,800.0
dmtg,dmtg_s04,47,583.0,798.0
dmtg,dmtg_s04,48,591.0,797.0
dmtg,dmtg_s04,49,592.0,796.0
dmtg,dmtg_s04,50,588.0,797.0
dmtg,dmtg_s04,51,582.0,796.0
dmtg,dmtg_s04,52,574.0,796.0
dmtg,dmtg_s04,53,565.0,795.0
dmtg,dmtg_s04,54,554.0,794.0
dmtg,dmtg_s04,55,541.0,794.0
dmtg,dmtg_s04,56,526.0,794.0
dmtg,dmtg_s04,57,505.0,795.0
dmtg,dmtg_s04,58,483.0,797.0
dmtg,dmtg_s04,59,463.0,797.0
dmtg,dmtg_s04,60,445.0,799.0
dmtg,dmtg_s04,61,426.0,799.0
dmtg,dmtg_s04,62,412.0,798.0
dmtg,dmtg_s04,63,399.0,798.0
dmtg,dmtg_s04,64,386.0,798.0
dmtg,dmtg_s04,65,374.0,799.0
dmtg,dmtg_s04,66,360.0,799.0
dmtg,dmtg_s04,67,349.0,799.0
dmtg,dmtg_s04,68,337.0,796.0
dmtg,dmtg_s04,69,328.0,795.0
dmtg,dmtg_s04,70,318.0,795.0
dmtg,dmtg_s04,71,309.0,795.0
dmtg,dmtg_s04,72,298.0,794.0
dmtg,dmtg_s04,73,290.0,794.0
dmtg,dmtg_s04,74,280.0,795.0
dmtg,dmtg_s04,75,271.0,794.0
dmtg,dmtg_s04,76,260.0,792.0
dmtg,dmtg_s04,77,-226.0,593.0
dmtg,dmtg_s04,78,-237.0,591.0
dmtg,dmtg_s04,79,-246.0,590.0
dmtg,dmtg_s04,80,-255.0,589.0
dmtg,dmtg_s04,81,-266.0,587.0
dmtg,dmtg_s04,82,-275.0,587.0
dmtg,dmtg_s04,83,-285.0,584.0
dmtg,dmtg_s04,84,-295.0,584.0
dmtg,dmtg_s04,85,-305.0,583.0
dmtg,dmtg_s04,86,-316.0,581.0
dmtg,dmtg_s04,87,1219.0,1031.0
dmtg,dmtg_s04,88,1208.0,1021.0
dmtg,dmtg_s04,89,1198.0,1014.0
dmtg,dmtg_s04,90,1188.0,1006.0
dmtg,dmtg_s04,91,1176.0,993.0
dmtg,dmtg_s04,92,1162.0,983.0
dmtg,dmtg_s04,93,1144.0,966.0
dmtg,dmtg_s04,94,1128.0,953.0
dmtg,dmtg_s04,95,1116.0,946.0
dmtg,dmtg_s04,96,1106.0,935.0
dmtg,dmtg_s04,97,1099.0,927.0
dmtg,dmtg_s04,98,1092.0,919.0
dmtg,dmtg_s04,99,1086.0,913.0
dmtg,dmtg_s04,100,1076.0,908.0
dmtg,dmtg_s04,101,1068.0,907.0
dmtg,dmtg_s04,102,1061.0,903.0
dmtg,dmtg_s04,103,1053.0,899.0
dmtg,dmtg_s04,104,1044.0,897.0
dmtg,dmtg_s04,105,1035.0,894.0
dmtg,dmtg_s04,106,1026.0,892.0
dmtg,dmtg_s04,107,1019.0,890.0
dmtg,dmtg_s04,108,1012.0,886.0
dmtg,dmtg_s04,109,1006.0,882.0
dmtg,dmtg_s04,110,998.0,877.0
dmtg,dmtg_s04,111,990.0,873.0
dmtg,dmtg_s04,112,982.0,870.0
dmtg,dmtg_s04,113,971.0,868.0
dmtg,dmtg_s04,114,960.0,867.0
dmtg,dmtg_s04,115,946.0,866.0
dmtg,dmtg_s04,116,930.0,867.0
dmtg,dmtg_s04,117,911.0,869.0
dmtg,dmtg_s04,118,880.0,873.0
dmtg,dmtg_s04,119,847.0,874.0
dmtg,dmtg_s04,120,803.0,875.0
dmtg,dmtg_s04,121,765.0,874.0
dmtg,dmtg_s04,122,732.0,871.0
dmtg,dmtg_s04,123,704.0,867.0
dmtg,dmtg_s04,124,684.0,864.0
dmtg,dmtg_s04,125,663.0,856.0
dmtg,dmtg_s04,126,650.0,850.0
dmtg,dmtg_s04,127,635.0,837.0
dmtg,dmtg_s05,0,1744.0,615.0
dmtg,dmtg_s05,1,1739.0,615.0
dmtg,dmtg_s05,2,1735.0,616.0
dmtg,dmtg_s05,3,1731.0,615.0
dmtg,dmtg_s05,4,1727.0,615.0
dmtg,dmtg_s05,5,1719.0,615.0
dmtg,dmtg_s05,6,1710.0,615.0
dmtg,dmtg_s05,7,1700.0,615.0
dmtg,dmtg_s05,8,1692.0,617.0
dmtg,dmtg_s05,9,1682.0,616.0
dmtg,dmtg_s05,10,1671.0,615.0
dmtg,dmtg_s05,11,1660.0,615.0
dmtg,dmtg_s05,12,1652.0,613.0
dmtg,dmtg_s05,13,1643.0,613.0
dmtg,dmtg_s05,14,1636.0,610.0
dmtg,dmtg_s05,15,1627.0,608.0
dmtg,dmtg_s05,16,1620.0,606.0
dmtg,dmtg_s05,17,1614.0,604.0
dmtg,dmtg_s05,18,1608.0,602.0
dmtg,dmtg_s05,19,1603.0,602.0
dmtg,dmtg_s05,20,1596.0,601.0
dmtg,dmtg_s05,21,1592.0,599.0
dmtg,dmtg_s05,22,1589.0,600.0
dmtg,dmtg_s05,23,1587.0,598.0
dmtg,dmtg_s05,24,1585.0,597.0
dmtg,dmtg_s05,25,1586.0,596.0
dmtg,dmtg_s05,26,1586.0,594.0
dmtg,dmtg_s05,27,1587.0,591.0
dmtg,dmtg_s05,28,1587.0,588.0
dmtg,dmtg_s05,29,1587.0,582.0
dmtg,dmtg_s05,30,1585.0,577.0
dmtg,dmtg_s05,31,1584.0,573.0
dmtg,dmtg_s05,32,1583.0,566.0
dmtg,dmtg_s05,33,1582.0,561.0
dmtg,dmtg_s05,34,1580.0,557.0
dmtg,dmtg_s05,35,1577.0,555.0
dmtg,dmtg_s05,36,1576.0,552.0
dmtg,dmtg_s05,37,1574.0,552.0
dmtg,dmtg_s05,38,1572.0,549.0
dmtg,dmtg_s05,39,1570.0,547.0
dmtg,dmtg_s05,40,1568.0,545.0
dmtg,dmtg_s05,41,1565.0,544.0
dmtg,dmtg_s05,42,1562.0,543.0
dmtg,dmtg_s05,43,1560.0,540.0
dmtg,dmtg_s05,44,1557.0,540.0
dmtg,dmtg_s05,45,1553.0,537.0
dmtg,dmtg_s05,46,1548.0,535.0
dmtg,dmtg_s05,47,1534.0,528.0
dmtg,dmtg_s05,48,1517.0,525.0
dmtg,dmtg_s05,49,1494.0,520.0
dmtg,dmtg_s05,50,1469.0,518.0
dmtg,dmtg_s05,51,1448.0,514.0
dmtg,dmtg_s05,52,1435.0,512.0
dmtg,dmtg_s05,53,1426.0,507.0
dmtg,dmtg_s05,54,1418.0,500.0
dmtg,dmtg_s05,55,1408.0,495.0
dmtg,dmtg_s05,56,1397.0,487.0
dmtg,dmtg_s05,57,1384.0,482.0
dmtg,dmtg_s05,58,1373.0,477.0
dmtg,dmtg_s05,59,1361.0,474.0
dmtg,dmtg_s05,60,1351.0,470.0
dmtg,dmtg_s05,61,1339.0,464.0
dmtg,dmtg_s05,62,1327.0,457.0
dmtg,dmtg_s05,63,1313.0,451.0
dmtg,dmtg_s05,64,1306.0,447.0
dmtg,dmtg_s05,65,1298.0,443.0
dmtg,dmtg_s05,66,1290.0,440.0
dmtg,dmtg_s05,67,1283.0,438.0
dmtg,dmtg_s05,68,1276.0,437.0
dmtg,dmtg_s05,69,1273.0,436.0
dmtg,dmtg_s05,70,1271.0,436.0
dmtg,dmtg_s05,71,1267.0,434.0
dmtg,dmtg_s05,72,1263.0,435.0
dmtg,dmtg_s05,73,1255.0,437.0
dmtg,dmtg_s05,74,1243.0,442.0
dmtg,dmtg_s05,75,1225.0,453.0
dmtg,dmtg_s05,76,1207.0,460.0
dmtg,dmtg_s05,77,1190.0,471.0
dmtg,dmtg_s05,78,1168.0,486.0
dmtg,dmtg_s05,79,1158.0,496.0
dmtg,dmtg_s05,80,1150.0,504.0
dmtg,dmtg_s05,81,1143.0,511.0
dmtg,dmtg_s05,82,1139.0,516.0
dmtg,dmtg_s05,83,1136.0,521.0
dmtg,dmtg_s05,84,1133.0,525.0
dmtg,dmtg_s05,85,1131.0,529.0
dmtg,dmtg_s05,86,1126.0,537.0
dmtg,dmtg_s05,87,1118.0,548.0
dmtg,dmtg_s05,88,1111.0,556.0
dmtg,dmtg_s05,89,1104.0,563.0
dmtg,dmtg_s05,90,1095.0,572.0
dmtg,dmtg_s05,91,1089.0,578.0
dmtg,dmtg_s05,92,1084.0,582.0
dmtg,dmtg_s05,93,1080.0,585.0
dmtg,dmtg_s05,94,1077.0,587.0
dmtg,dmtg_s05,95,1075.0,586.0
dmtg,dmtg_s05,96,1073.0,585.0
dmtg,dmtg_s05,97,1070.0,584.0
dmtg,dmtg_s05,98,1063.0,578.0
dmtg,dmtg_s05,99,1063.0,576.0
dmtg,dmtg_s05,100,1065.0,572.0
dmtg,dmtg_s05,101,1066.0,571.0
dmtg,dmtg_s05,102,1068.0,571.0
dmtg,dmtg_s05,103,1067.0,570.0
dmtg,dmtg_s05,104,1067.0,567.0
dmtg,dmtg_s05,105,1066.0,567.0
dmtg,dmtg_s05,106,1060.0,567.0
dmtg,dmtg_s05,107,1063.0,569.0
dmtg,dmtg_s05,108,1068.0,569.0
dmtg,dmtg_s05,109,1074.0,567.0
dmtg,dmtg_s05,110,1081.0,566.0
dmtg,dmtg_s05,111,1085.0,564.0
dmtg,dmtg_s05,112,1089.0,564.0
dmtg,dmtg_s05,113,1090.0,563.0
dmtg,dmtg_s05,114,1092.0,563.0
dmtg,dmtg_s05,115,1096.0,561.0
dmtg,dmtg_s05,116,1099.0,561.0
dmtg,dmtg_s05,117,1101.0,560.0
dmtg,dmtg_s05,118,1104.0,558.0
dmtg,dmtg_s05,119,1106.0,558.0
dmtg,dmtg_s05,120,1110.0,555.0
dmtg,dmtg_s05,121,1113.0,555.0
dmtg,dmtg_s05,122,1117.0,553.0
dmtg,dmtg_s05,123,1121.0,553.0
dmtg,dmtg_s05,124,1123.0,551.0
dmtg,dmtg_s05,125,1125.0,550.0
dmtg,dmtg_s05,126,1126.0,547.0
dmtg,dmtg_s05,127,1128.0,545.0
dmtg,dmtg_s06,0,2045.0,428.0
dmtg,dmtg_s06,1,2057.0,486.0
dmtg,dmtg_s06,2,2054.0,485.0
dmtg,dmtg_s06,3,2053.0,480.0
dmtg,dmtg_s06,4,2038.0,473.0
dmtg,dmtg_s06,5,2019.0,461.0
dmtg,dmtg_s06,6,2005.0,456.0
dmtg,dmtg_s06,7,1978.0,451.0
dmtg,dmtg_s06,8,1959.0,449.0
dmtg,dmtg_s06,9,1954.0,447.0
dmtg,dmtg_s06,10,1950.0,446.0
dmtg,dmtg_s06,11,1948.0,445.0
dmtg,dmtg_s06,12,1947.0,448.0
dmtg,dmtg_s06,13,1948.0,458.0
dmtg,dmtg_s06,14,1953.0,467.0
dmtg,dmtg_s06,15,1961.0,469.0
dmtg,dmtg_s06,16,2021.0,462.0
dmtg,dmtg_s06,17,2053.0,449.0
dmtg,dmtg_s06,18,2054.0,448.0
dmtg,dmtg_s06,19,2066.0,452.0
dmtg,dmtg_s06,20,2068.0,455.0
dmtg,dmtg_s06,21,2066.0,456.0
dmtg,dmtg_s06,22,2065.0,456.0
dmtg,dmtg_s06,23,2063.0,455.0
dmtg,dmtg_s06,24,2059.0,454.0
dmtg,dmtg_s06,25,2052.0,455.0
dmtg,dmtg_s06,26,1993.0,505.0
dmtg,dmtg_s06,27,1947.0,539.0
dmtg,dmtg_s06,28,1924.0,555.0
dmtg,dmtg_s06,29,1907.0,569.0
dmtg,dmtg_s06,30,1891.0,586.0
dmtg,dmtg_s06,31,1878.0,596.0
dmtg,dmtg_s06,32,1861.0,620.0
dmtg,dmtg_s06,33,1845.0,637.0
dmtg,dmtg_s06,34,1764.0,743.0
dmtg,dmtg_s06,35,1729.0,767.0
dmtg,dmtg_s06,36,1716.0,768.0
dmtg,dmtg_s06,37,1706.0,766.0
dmtg,dmtg_s06,38,1693.0,766.0
dmtg,dmtg_s06,39,1672.0,770.0
dmtg,dmtg_s06,40,1636.0,779.0
dmtg,dmtg_s06,41,1598.0,784.0
dmtg,dmtg_s06,42,1553.0,793.0
dmtg,dmtg_s06,43,1516.0,795.0
dmtg,dmtg_s06,44,1468.0,821.0
dmtg,dmtg_s06,45,1406.0,890.0
dmtg,dmtg_s06,46,1347.0,973.0
dmtg,dmtg_s06,47,1293.0,1019.0
dmtg,dmtg_s06,48,1283.0,1018.0
dmtg,dmtg_s06,49,1273.0,1021.0
dmtg,dmtg_s06,50,1257.0,1029.0
dmtg,dmtg_s06,51,1245.0,1036.0
dmtg,dmtg_s06,52,1239.0,1038.0
dmtg,dmtg_s06,53,1218.0,1030.0
dmtg,dmtg_s06,54,1207.0,1027.0
dmtg,dmtg_s06,55,1203.0,1026.0
dmtg,dmtg_s06,56,1211.0,1022.0
dmtg,dmtg_s06,57,1218.0,1019.0
dmtg,dmtg_s06,58,1226.0,1014.0
dmtg,dmtg_s06,59,1230.0,1004.0
dmtg,dmtg_s06,60,1231.0,1000.0
dmtg,dmtg_s06,61,1229.0,999.0
dmtg,dmtg_s06,62,1230.0,998.0
dmtg,dmtg_s06,63,1226.0,997.0
dmtg,dmtg_s06,64,1221.0,994.0
dmtg,dmtg_s06,65,1215.0,993.0
dmtg,dmtg_s06,66,1201.0,993.0
dmtg,dmtg_s06,67,1189.0,994.0
dmtg,dmtg_s06,68,1177.0,997.0
dmtg,dmtg_s06,69,1165.0,997.0
dmtg,dmtg_s06,70,1158.0,997.0
dmtg,dmtg_s06,71,1151.0,996.0
dmtg,dmtg_s06,72,1146.0,994.0
dmtg,dmtg_s06,73,1144.0,992.0
dmtg,dmtg_s06,74,1142.0,987.0
dmtg,dmtg_s06,75,1140.0,983.0
dmtg,dmtg_s06,76,1137.0,978.0
dmtg,dmtg_s06,77,1133.0,977.0
dmtg,dmtg_s06,78,1131.0,974.0
dmtg,dmtg_s06,79,1127.0,972.0
dmtg,dmtg_s06,80,1125.0,969.0
dmtg,dmtg_s06,81,1120.0,967.0
dmtg,dmtg_s06,82,1116.0,965.0
dmtg,dmtg_s06,83,1112.0,964.0
dmtg,dmtg_s06,84,1109.0,962.0
dmtg,dmtg_s06,85,1103.0,960.0
dmtg,dmtg_s06,86,1099.0,957.0
dmtg,dmtg_s06,87,1094.0,955.0
dmtg,dmtg_s06,88,1090.0,952.0
dmtg,dmtg_s06,89,1087.0,948.0
dmtg,dmtg_s06,90,1083.0,945.0
dmtg,dmtg_s06,91,1079.0,943.0
dmtg,dmtg_s06,92,1077.0,941.0
dmtg,dmtg_s06,93,1074.0,937.0
dmtg,dmtg_s06,94,1071.0,936.0
dmtg,dmtg_s06,95,1071.0,931.0
dmtg,dmtg_s06,96,1071.0,927.0
dmtg,dmtg_s06,97,1070.0,925.0
dmtg,dmtg_s06,98,1068.0,922.0
dmtg,dmtg_s06,99,1066.0,921.0
dmtg,dmtg_s06,100,1064.0,921.0
dmtg,dmtg_s06,101,1060.0,920.0
dmtg,dmtg_s06,102,1057.0,918.0
dmtg,dmtg_s06,103,1050.0,917.0
dmtg,dmtg_s06,104,1046.0,916.0
dmtg,dmtg_s06,105,1042.0,914.0
dmtg,dmtg_s06,106,1038.0,913.0
dmtg,dmtg_s06,107,1034.0,916.0
dmtg,dmtg_s06,108,1033.0,912.0
dmtg,dmtg_s06,109,1029.0,909.0
dmtg,dmtg_s06,110,1032.0,904.0
dmtg,dmtg_s06,111,1043.0,894.0
dmtg,dmtg_s06,112,1060.0,890.0
dmtg,dmtg_s06,113,1067.0,893.0
dmtg,dmtg_s06,114,1072.0,894.0
dmtg,dmtg_s06,115,1074.0,893.0
dmtg,dmtg_s06,116,1075.0,893.0
dmtg,dmtg_s06,117,1075.0,892.0
dmtg,dmtg_s06,118,1071.0,894.0
dmtg,dmtg_s06,119,1064.0,898.0
dmtg,dmtg_s06,120,1057.0,902.0
dmtg,dmtg_s06,121,1050.0,905.0
dmtg,dmtg_s06,122,1041.0,906.0
dmtg,dmtg_s06,123,1030.0,906.0
dmtg,dmtg_s06,124,1015.0,904.0
dmtg,dmtg_s06,125,998.0,905.0
dmtg,dmtg_s06,126,979.0,904.0
dmtg,dmtg_s06,127,961.0,903.0
